RespondentID,How often do you travel by plane?,Do you ever recline your seat when you fly?,How tall are you?,Do you have any children under 18?,"In a row of three seats, who should get to use the two arm rests?","In a row of two seats, who should get to use the middle arm rest?",Who should have control over the window shade?,Is itrude to move to an unsold seat on a plane?,"Generally speaking, is it rude to say more than a few words tothe stranger sitting next to you on a plane?","On a 6 hour flight from NYC to LA, how many times is it acceptable to get up if you're not in an aisle seat?","Under normal circumstances, does a person who reclines their seat during a flight have any obligation to the person sitting behind them?",Is itrude to recline your seat on a plane?,"Given the opportunity, would you eliminate the possibility of reclining seats on planes entirely?",Is it rude to ask someone to switch seats with you in order to be closer to friends?,Is itrude to ask someone to switch seats with you in order to be closer to family?,Is it rude to wake a passenger up if you are trying to go to the bathroom?,Is itrude to wake a passenger up if you are trying to walk around?,"In general, is itrude to bring a baby on a plane?","In general, is it rude to knowingly bring unruly children on a plane?",Have you ever used personal electronics during take off or landing in violation of a flight attendant's direction?,Have you ever smoked a cigarette in an airplane bathroom when it was against the rules?,Gender,Age,Household Income,Education,Location (Census Region)
3433313301,4.0,3.0,"5'9""",0.0,The person in the middle seat gets both arm rests,The person in aisle,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,2.0,4.0,7.0
3433312937,5.0,,,,,,,,,,,,,,,,,,,,,0.0,1,1.0,1.0,1.0
3433309728,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433309493,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,0.0,1.0,0.0
3433308627,4.0,4.0,"5'4""",0.0,The arm rests should be shared,The person in aisle,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,> 60,2.0,4.0,1.0
3433307964,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,2.0,7.0
3433307757,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,> 60,,4.0,6.0
3433307051,5.0,,,,,,,,,,,,,,,,,,,,,0.0,2,2.0,1.0,1.0
3433305065,4.0,1.0,Under 5 ft.,0.0,Other (please specify),Other (please specify),1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,> 60,,4.0,0.0
3433304709,4.0,1.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,> 60,2.0,4.0,1.0
3433304455,4.0,0.0,"5'0""",0.0,The arm rests should be shared,The person by the window,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,4.0,4.0,6.0
3433303387,3.0,2.0,"5'11""",0.0,The person in the middle seat gets both arm rests,Other (please specify),0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,> 60,4.0,3.0,3.0
3433300838,4.0,2.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,> 60,1.0,1.0,2.0
3433300075,4.0,1.0,"6'1""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,> 60,3.0,3.0,6.0
3433299462,4.0,3.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,3.0,7.0
3433297138,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,0.0,4.0,3.0
3433294983,4.0,4.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,> 60,2.0,3.0,4.0
3433292275,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,,3.0,0.0
3433292263,4.0,1.0,"5'6""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,2.0,3.0,0.0
3433292155,4.0,1.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,,3.0,6.0
3433292151,3.0,1.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,> 60,2.0,4.0,5.0
3433289256,4.0,1.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,2.0,4.0,0.0
3433285778,3.0,3.0,"5'9""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,,4.0,1.0
3433285772,4.0,4.0,"5'5""",0.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,1.0,4.0,2.0
3433285767,4.0,1.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,> 60,0.0,1.0,4.0
3433284694,4.0,1.0,"5'9""",0.0,The arm rests should be shared,The person by the window,1.0,1.0,0.0,,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,> 60,2.0,2.0,7.0
3433284218,4.0,1.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,> 60,1.0,2.0,0.0
3433282292,4.0,4.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,2.0,0.0
3433282169,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,0.0,3.0,7.0
3433281784,4.0,0.0,"6'0""",0.0,The arm rests should be shared,The person in aisle,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,> 60,3.0,3.0,0.0
3433280971,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,0.0,3.0,4.0
3433280373,5.0,,,,,,,,,,,,,,,,,,,,,0.0,2,1.0,2.0,6.0
3433279839,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,> 60,1.0,2.0,0.0
3433279798,,3.0,"6'4""",0.0,The person in the middle seat gets both arm rests,The person in aisle,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,0.0
3433278680,,1.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,3.0,4.0,4.0
3433278304,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,> 60,1.0,3.0,0.0
3433277841,4.0,3.0,"6'2""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2,2.0,2.0,4.0
3433275891,3.0,3.0,"5'6""",0.0,The arm rests should be shared,The person in aisle,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,2.0,1.0,8.0
3433274937,4.0,4.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,0.0,2.0,6.0
3433273649,4.0,1.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,> 60,2.0,4.0,0.0
3433273447,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,,4.0,1.0
3433273305,4.0,3.0,"5'9""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,3.0,7.0
3433270331,1.0,0.0,"6'5""",1.0,Other (please specify),Other (please specify),1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2.0,3.0,4.0
3433269181,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,1.0,3.0,4.0
3433268645,3.0,0.0,"5'9""",0.0,The person in the middle seat gets both arm rests,The person in aisle,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,
3433268138,4.0,0.0,"6'0""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2,3.0,4.0,8.0
3433265290,4.0,3.0,"5'10""",1.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0.0
3433265138,4.0,3.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,1.0,3.0,0.0
3433263834,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,0.0,2.0,0.0
3433263574,4.0,3.0,"6'0""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,2.0,4.0
3433262682,4.0,2.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,,2.0,4.0
3433262269,3.0,0.0,"5'9""",0.0,The person in the middle seat gets both arm rests,The person in aisle,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2.0,6.0
3433261318,4.0,0.0,"6'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,> 60,1.0,3.0,1.0
3433260894,4.0,1.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,> 60,,4.0,7.0
3433260889,3.0,2.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,> 60,4.0,3.0,1.0
3433260449,4.0,3.0,"6'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,,3.0,0.0
3433260241,4.0,4.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,,3.0,8.0
3433259149,4.0,2.0,Under 5 ft.,1.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,4.0,4.0
3433259146,4.0,3.0,"5'1""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,1.0,3.0,7.0
3433258577,,0.0,"5'8""",1.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,3.0,3.0,4.0
3433258429,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,2.0,2.0,2.0
3433257810,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433256501,3.0,3.0,"5'2""",0.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,> 60,,4.0,1.0
3433256432,4.0,4.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1,2.0,3.0,4.0
3433254127,0.0,0.0,"6'6"" and above",1.0,Other (please specify),Other (please specify),0.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,,,0.0
3433254063,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,4.0,6.0
3433253031,3.0,0.0,Under 5 ft.,1.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,2.0,7.0
3433252843,4.0,4.0,"6'1""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,> 60,,4.0,7.0
3433251770,4.0,3.0,"5'5""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,4.0,6.0
3433250869,3.0,2.0,"5'3""",0.0,The arm rests should be shared,The person by the window,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1,1.0,0.0,6.0
3433249096,4.0,1.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1,0.0,3.0,3.0
3433246146,4.0,1.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,3.0,2.0,4.0
3433244090,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,1.0,4.0,4.0
3433241823,4.0,4.0,"5'3""",0.0,The people in the aisle and window seats get both arm rests,Whoever puts their arm on the arm rest first,1.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,,1.0,1.0
3433240354,,4.0,"5'11""",1.0,The person in the middle seat gets both arm rests,The person by the window,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3.0,4.0,8.0
3433238615,3.0,1.0,"5'9""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,> 60,2.0,2.0,4.0
3433238383,4.0,3.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,> 60,4.0,4.0,
3433237336,4.0,2.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,4.0,0.0
3433235280,4.0,3.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,2.0,8.0
3433234647,5.0,,,,,,,,,,,,,,,,,,,,,0.0,2,0.0,2.0,1.0
3433234161,4.0,3.0,"5'5""",0.0,The arm rests should be shared,Other (please specify),0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1,0.0,3.0,0.0
3433227282,4.0,3.0,"5'9""",0.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,4.0,4.0,3.0
3433227239,4.0,4.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,2.0,1.0,4.0
3433225123,3.0,1.0,"6'0""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,2.0,8.0
3433225120,4.0,2.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,,4.0,
3433221584,3.0,1.0,"5'7""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,,4.0,0.0
3433219834,4.0,3.0,"5'4""",1.0,The arm rests should be shared,The person by the window,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,3.0,7.0
3433219750,4.0,1.0,"5'1""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,,4.0,2.0
3433219337,3.0,4.0,"5'7""",0.0,The arm rests should be shared,The person in aisle,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2.0,2.0,1.0
3433219199,4.0,2.0,"5'11""",1.0,Other (please specify),Other (please specify),0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,0.0
3433219186,4.0,3.0,"6'4""",1.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2.0,3.0,0.0
3433218213,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,1.0,3.0,4.0
3433213189,4.0,4.0,"5'2""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1,2.0,2.0,0.0
3433212442,4.0,4.0,"6'2""",0.0,The people in the aisle and window seats get both arm rests,The person in aisle,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,,1.0,4.0
3433212352,4.0,3.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,> 60,4.0,3.0,0.0
3433212324,4.0,1.0,"6'1""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,3.0,4.0
3433210555,4.0,0.0,"5'3""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1,2.0,2.0,0.0
3433209371,4.0,0.0,"5'8""",1.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1,2.0,2.0,3.0
3433207203,4.0,0.0,"6'1""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,
3433206921,4.0,0.0,Under 5 ft.,0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2.0,3.0,6.0
3433204206,4.0,2.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,> 60,,4.0,8.0
3433203817,4.0,0.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,4.0,3.0,5.0
3433203775,4.0,2.0,"5'7""",1.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,2.0,4.0
3433203355,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,2.0,3.0,3.0
3433202893,3.0,2.0,"5'6""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,2.0,4.0,8.0
3433202043,4.0,0.0,"6'1""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,> 60,2.0,2.0,6.0
3433197818,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,3.0,1.0,
3433195418,3.0,2.0,"6'0""",1.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.0,3.0,6.0
3433194100,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433191468,4.0,1.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,> 60,0.0,2.0,6.0
3433189481,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,0.0,1.0,6.0
3433186047,4.0,1.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,> 60,2.0,3.0,3.0
3433185242,4.0,3.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,> 60,2.0,2.0,0.0
3433184541,3.0,4.0,"6'2""",,The arm rests should be shared,The person by the window,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,> 60,2.0,3.0,1.0
3433184499,4.0,0.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1,2.0,3.0,4.0
3433183494,4.0,1.0,"6'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,2.0,1.0
3433183371,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,4.0,4.0,4.0
3433182349,3.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,> 60,3.0,4.0,6.0
3433181353,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433180795,3.0,3.0,"5'6""",1.0,The arm rests should be shared,The person in aisle,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2.0,,2.0
3433178932,4.0,3.0,"5'3""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,2.0,4.0,3.0
3433175909,4.0,1.0,"5'6""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,4.0,0.0
3433174882,4.0,3.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,3.0,1.0
3433173989,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433173622,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,1.0,2.0,6.0
3433169661,3.0,2.0,"5'8""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0,,2.0,4.0
